groupId,artifactId,version,mcrCategories,mcrTags,downloaded,dlVersIfDiff,jarURL,pathToJAR
org.slf4j,slf4j-log4j12,1.6.1,null,null,true,,https://repo1.maven.org/maven2/org/slf4j/slf4j-log4j12/1.6.1/slf4j-log4j12-1.6.1.jar,temp/dependencies/lintool/twitter-tools/org/slf4j/slf4j-log4j12/1.6.1/slf4j-log4j12-1.6.1.jar
org.apache.lucene,lucene-core,4.3.1,null,null,true,,https://repo1.maven.org/maven2/org/apache/lucene/lucene-core/4.3.1/lucene-core-4.3.1.jar,temp/dependencies/lintool/twitter-tools/org/apache/lucene/lucene-core/4.3.1/lucene-core-4.3.1.jar
commons-lang,commons-lang,2.6,null,null,true,,https://repo1.maven.org/maven2/commons-lang/commons-lang/2.6/commons-lang-2.6.jar,temp/dependencies/lintool/twitter-tools/commons-lang/commons-lang/2.6/commons-lang-2.6.jar
com.google.code.gson,gson,1.6,null,null,true,,https://repo1.maven.org/maven2/com/google/code/gson/gson/1.6/gson-1.6.jar,temp/dependencies/lintool/twitter-tools/com/google/code/gson/gson/1.6/gson-1.6.jar
com.twitter,twitter-text,1.6.1,null,null,true,,https://repo1.maven.org/maven2/com/twitter/twitter-text/1.6.1/twitter-text-1.6.1.jar,temp/dependencies/lintool/twitter-tools/com/twitter/twitter-text/1.6.1/twitter-text-1.6.1.jar
org.apache.pig,pig,0.12.1,null,null,true,,https://repo1.maven.org/maven2/org/apache/pig/pig/0.12.1/pig-0.12.1.jar,temp/dependencies/lintool/twitter-tools/org/apache/pig/pig/0.12.1/pig-0.12.1.jar
commons-io,commons-io,2.1,null,null,true,,https://repo1.maven.org/maven2/commons-io/commons-io/2.1/commons-io-2.1.jar,temp/dependencies/lintool/twitter-tools/commons-io/commons-io/2.1/commons-io-2.1.jar
cc.twittertools,twitter-tools-core,1.4.2,null,null,true,,https://repo1.maven.org/maven2/cc/twittertools/twitter-tools-core/1.4.2/twitter-tools-core-1.4.2.jar,temp/dependencies/lintool/twitter-tools/cc/twittertools/twitter-tools-core/1.4.2/twitter-tools-core-1.4.2.jar
indri,indri,0.1,null,null,false,null,,
it.unimi.dsi,fastutil,6.5.6,null,null,true,,https://repo1.maven.org/maven2/it/unimi/dsi/fastutil/6.5.6/fastutil-6.5.6.jar,temp/dependencies/lintool/twitter-tools/it/unimi/dsi/fastutil/6.5.6/fastutil-6.5.6.jar
org.twitter4j,twitter4j-stream,3.0.3,null,null,true,,https://repo1.maven.org/maven2/org/twitter4j/twitter4j-stream/3.0.3/twitter4j-stream-3.0.3.jar,temp/dependencies/lintool/twitter-tools/org/twitter4j/twitter4j-stream/3.0.3/twitter4j-stream-3.0.3.jar
org.apache.hbase,hbase,0.92.1,null,null,true,,https://repo1.maven.org/maven2/org/apache/hbase/hbase/0.92.1/hbase-0.92.1.jar,temp/dependencies/lintool/twitter-tools/org/apache/hbase/hbase/0.92.1/hbase-0.92.1.jar
org.twitter4j,twitter4j-core,3.0.3,null,null,true,,https://repo1.maven.org/maven2/org/twitter4j/twitter4j-core/3.0.3/twitter4j-core-3.0.3.jar,temp/dependencies/lintool/twitter-tools/org/twitter4j/twitter4j-core/3.0.3/twitter4j-core-3.0.3.jar
org.apache.thrift,libthrift,0.9.1,null,null,true,,https://repo1.maven.org/maven2/org/apache/thrift/libthrift/0.9.1/libthrift-0.9.1.jar,temp/dependencies/lintool/twitter-tools/org/apache/thrift/libthrift/0.9.1/libthrift-0.9.1.jar
commons-io,commons-io,2.4,null,null,true,,https://repo1.maven.org/maven2/commons-io/commons-io/2.4/commons-io-2.4.jar,temp/dependencies/lintool/twitter-tools/commons-io/commons-io/2.4/commons-io-2.4.jar
com.google.code.findbugs,jsr305,1.3.9,null,null,true,,https://repo1.maven.org/maven2/com/google/code/findbugs/jsr305/1.3.9/jsr305-1.3.9.jar,temp/dependencies/lintool/twitter-tools/com/google/code/findbugs/jsr305/1.3.9/jsr305-1.3.9.jar
org.jsoup,jsoup,1.7.3,null,null,true,,https://repo1.maven.org/maven2/org/jsoup/jsoup/1.7.3/jsoup-1.7.3.jar,temp/dependencies/lintool/twitter-tools/org/jsoup/jsoup/1.7.3/jsoup-1.7.3.jar
org.apache.ant,ant,1.9.1,null,null,true,,https://repo1.maven.org/maven2/org/apache/ant/ant/1.9.1/ant-1.9.1.jar,temp/dependencies/lintool/twitter-tools/org/apache/ant/ant/1.9.1/ant-1.9.1.jar
org.apache.lucene,lucene-analyzers-common,4.3.1,null,null,true,,https://repo1.maven.org/maven2/org/apache/lucene/lucene-analyzers-common/4.3.1/lucene-analyzers-common-4.3.1.jar,temp/dependencies/lintool/twitter-tools/org/apache/lucene/lucene-analyzers-common/4.3.1/lucene-analyzers-common-4.3.1.jar
com.googlecode.json-simple,json-simple,1.1,null,null,true,,https://repo1.maven.org/maven2/com/googlecode/json-simple/json-simple/1.1/json-simple-1.1.jar,temp/dependencies/lintool/twitter-tools/com/googlecode/json-simple/json-simple/1.1/json-simple-1.1.jar
junit,junit,4.8.2,null,null,true,,https://repo1.maven.org/maven2/junit/junit/4.8.2/junit-4.8.2.jar,temp/dependencies/lintool/twitter-tools/junit/junit/4.8.2/junit-4.8.2.jar
cc.twittertools,twitter-tools,1.3.0,null,null,true,,https://repo1.maven.org/maven2/cc/twittertools/twitter-tools/1.3.0/twitter-tools-1.3.0.jar,temp/dependencies/lintool/twitter-tools/cc/twittertools/twitter-tools/1.3.0/twitter-tools-1.3.0.jar
cc.twittertools,twitter-tools-core,1.4.1,null,null,true,,https://repo1.maven.org/maven2/cc/twittertools/twitter-tools-core/1.4.1/twitter-tools-core-1.4.1.jar,temp/dependencies/lintool/twitter-tools/cc/twittertools/twitter-tools-core/1.4.1/twitter-tools-core-1.4.1.jar
junit,junit,4.11,null,null,true,,https://repo1.maven.org/maven2/junit/junit/4.11/junit-4.11.jar,temp/dependencies/lintool/twitter-tools/junit/junit/4.11/junit-4.11.jar
log4j,apache-log4j-extras,1.1,null,null,true,,https://repo1.maven.org/maven2/log4j/apache-log4j-extras/1.1/apache-log4j-extras-1.1.jar,temp/dependencies/lintool/twitter-tools/log4j/apache-log4j-extras/1.1/apache-log4j-extras-1.1.jar
com.ning,async-http-client,1.7.5,null,null,true,,https://repo1.maven.org/maven2/com/ning/async-http-client/1.7.5/async-http-client-1.7.5.jar,temp/dependencies/lintool/twitter-tools/com/ning/async-http-client/1.7.5/async-http-client-1.7.5.jar
