packageName,className,methodName,api,mcrCategories,mcrTags,count,countAll,proportion
org.apdplat.word.segmentation.impl,MaxNgramScore,segImpl,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",4,4,1.0
org.apdplat.word.corpus,ExtractText,extractFromCorpus,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",8,8,1.0
org.apdplat.word.analysis,HotWordTest,"",junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
org.apdplat.word.vector,Word2Vector,"",org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",3,3,1.0
org.apdplat.word,WordFrequencyStatistics,merge,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",2,2,1.0
org.apdplat.word.dictionary.impl,DictionaryTrie,main,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",8,8,1.0
org.apdplat.word.dictionary.impl,DoubleArrayDictionaryTrie,addAll,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",4,4,1.0
org.apdplat.word.solr,ChineseWordTokenizerFactory,"",org.apache.lucene:lucene-analyzers-common,"","lucene,analyzer,apache,index",1,18,0.06
org.apdplat.word.solr,ChineseWordTokenizerFactory,"",org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",17,18,0.94
org.apdplat.word.util,DoubleArrayGenericTrie,init,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",2,2,1.0
org.apdplat.word.analysis,TextSimilarityTest,testEuclideanDistance,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
org.apdplat.word.recognition,RecognitionToolTest,testIsEnglish,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
org.apdplat.word.segmentation,SegmentationFactory,getSegmentation,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",4,4,1.0
org.apdplat.word.corpus,ExtractText,extractText,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",2,2,1.0
org.apdplat.word.util,GenericTrieTest,testGet,junit:junit,Testing Frameworks,"testing,junit",7,7,1.0
org.apdplat.word.dictionary.impl,DoubleArrayDictionaryTrie,toTree,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",10,10,1.0
org.apdplat.word.util,DoubleArrayGenericTrie,get,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",8,8,1.0
org.apdplat.word.corpus,CorpusMerge,"",org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",3,3,1.0
org.apdplat.word.elasticsearch,ChineseWordPlugin,getAnalyzers,org.elasticsearch:elasticsearch,ElasticSearch Clients,"server,elasticsearch,elastic,client,search",2,3,0.67
org.apdplat.word.elasticsearch,ChineseWordPlugin,getAnalyzers,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,3,0.33
org.apdplat.word.util,WordConfTools,loadConf,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",8,8,1.0
org.apdplat.word.analysis,HotWord,get,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",4,4,1.0
org.apdplat.word.analysis,SimpleTextSimilarity,scoreImpl,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",10,10,1.0
org.apdplat.word.analysis,JaroDistanceTextSimilarity,scoreImpl,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",8,8,1.0
org.apdplat.word.elasticsearch,ChineseWordTokenizerFactory,"",org.elasticsearch:elasticsearch,ElasticSearch Clients,"server,elasticsearch,elastic,client,search",6,9,0.67
org.apdplat.word.elasticsearch,ChineseWordTokenizerFactory,"",org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",3,9,0.33
org.apdplat.word.tagging,PartOfSpeechTagging,process,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",4,4,1.0
org.apdplat.word.util,AutoDetector,watchFile,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",6,6,1.0
org.apdplat.word.dictionary,DictionaryTools,"",org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",3,3,1.0
org.apdplat.word.segmentation.impl,ReverseMaximumMatchingTest,testSeg,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
org.apdplat.word.util,DoubleArrayGenericTrieTest,testClear,junit:junit,Testing Frameworks,"testing,junit",5,5,1.0
org.apdplat.word.analysis,TextSimilarityTest,testCosine,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
org.apdplat.word.corpus,CorpusTools,processPhrase,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",2,2,1.0
org.apdplat.word.dictionary.impl,DoubleArrayDictionaryTrieTest,testWhole2,junit:junit,Testing Frameworks,"testing,junit",4,4,1.0
org.apdplat.word.util,Utils,seg,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",20,20,1.0
org.apdplat.word.lucene,ChineseWordAnalyzerTest,test3,junit:junit,Testing Frameworks,"testing,junit",8,78,0.1
org.apdplat.word.lucene,ChineseWordAnalyzerTest,test3,org.apache.lucene:lucene-test-framework,"","lucene,framework,testing,apache,index",10,78,0.13
org.apdplat.word.lucene,ChineseWordAnalyzerTest,test3,org.elasticsearch:elasticsearch,ElasticSearch Clients,"server,elasticsearch,elastic,client,search",4,78,0.05
org.apdplat.word.lucene,ChineseWordAnalyzerTest,test3,org.apache.lucene:lucene-queryparser,"","lucene,apache,index",2,78,0.03
org.apdplat.word.lucene,ChineseWordAnalyzerTest,test3,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",54,78,0.69
org.apdplat.word.recognition,PersonName,main,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",24,24,1.0
org.apdplat.word.analysis,TextSimilarityTest,testSørensenDiceCoefficient,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
org.apdplat.word.dictionary.impl,DictionaryTrieTest,setUp,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
org.apdplat.word.corpus,CorpusTools,mergeWordsWithOldDic,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",2,2,1.0
org.apdplat.word.recognition,RecognitionToolTest,testIsQuantifier,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
org.apdplat.word.util,GenericTrie,showConflict,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",12,12,1.0
org.apdplat.word.recognition,PersonName,selectBest,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",26,26,1.0
org.apdplat.word.recognition,RecognitionToolTest,testIsEnglishAndNumberMix,junit:junit,Testing Frameworks,"testing,junit",4,4,1.0
org.apdplat.word.analysis,TextSimilarity,toFastSearchMap,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",2,2,1.0
org.apdplat.word.recognition,StopWord,main,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",4,4,1.0
org.apdplat.word.tagging,AntonymTagging,reload,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",32,32,1.0
org.apdplat.word.util,DirectoryWatcher,getDirectoryWatcher,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",2,2,1.0
org.apdplat.word.lucene,ChineseWordAnalyzer,"",org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",3,4,0.75
org.apdplat.word.lucene,ChineseWordAnalyzer,"",org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,4,0.25
org.apdplat.word.recognition,RecognitionTool,"",org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",3,3,1.0
org.apdplat.word.analysis,TextSimilarityTest,testEditDistance,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
org.apdplat.word.util,DoubleArrayGenericTrie,"",org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",5,5,1.0
org.apdplat.word.corpus,Evaluation,generateDataset,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",4,4,1.0
org.apdplat.word.corpus,CorpusTools,constructNGram,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",2,2,1.0
org.apdplat.word.corpus,Trigram,getScore,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",4,4,1.0
org.apdplat.word.recognition,PunctuationTest,initData,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
org.apdplat.word.elasticsearch,ChineseWordNoOpTokenFilterFactory,"",org.elasticsearch:elasticsearch,ElasticSearch Clients,"server,elasticsearch,elastic,client,search",6,6,1.0
org.apdplat.word.util,GenericTrie,show,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",4,4,1.0
org.apdplat.word.tagging,AntonymTagging,process,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",8,8,1.0
org.apdplat.word.dictionary.impl,DoubleArrayDictionaryTrie,init,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",2,2,1.0
org.apdplat.word.vector,Distance,interact,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",20,20,1.0
org.apdplat.word.segmentation.impl,PureEnglish,"",org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",3,3,1.0
org.apdplat.word.util,DoubleArrayGenericTrieTest,testBigram,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
org.apdplat.word.vector,Distance,"",org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",3,3,1.0
org.apdplat.word.corpus,Bigram,"",org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",3,3,1.0
org.apdplat.word.vector,Word2Vector,main,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",2,2,1.0
org.apdplat.word.analysis,JaccardTextSimilarity,scoreImpl,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",8,8,1.0
org.apdplat.word.elasticsearch,ChineseWordPlugin,"",org.elasticsearch:elasticsearch,ElasticSearch Clients,"server,elasticsearch,elastic,client,search",2,2,1.0
org.apdplat.word.segmentation.impl,AbstractSegmentation,segSentence,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",2,2,1.0
org.apdplat.word.analysis,TextSimilarityTest,testJaroDistance,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
org.apdplat.word.dictionary.impl,DoubleArrayDictionaryTrieTest,testAddAll,junit:junit,Testing Frameworks,"testing,junit",32,32,1.0
org.apdplat.word.segmentation.impl,MinimalWordCount,dumpShortestPath,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",6,6,1.0
org.apdplat.word.dictionary.impl,DoubleArrayDictionaryTrie,"",org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",5,5,1.0
org.apdplat.word.tagging,SynonymTagging,"",org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",3,3,1.0
org.apdplat.word.dictionary.impl,DoubleArrayDictionaryTrieTest,"",junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
org.apdplat.word.recognition,PunctuationTest,testHas,junit:junit,Testing Frameworks,"testing,junit",7,7,1.0
org.apdplat.word.segmentation,SegmentationFactory,"",org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",3,3,1.0
org.apdplat.word.dictionary,DictionaryFactory,test,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",4,4,1.0
org.apdplat.word.lucene,ChineseWordAnalyzerTest,test2,junit:junit,Testing Frameworks,"testing,junit",3,18,0.17
org.apdplat.word.lucene,ChineseWordAnalyzerTest,test2,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",7,18,0.39
org.apdplat.word.lucene,ChineseWordAnalyzerTest,test2,org.apache.lucene:lucene-test-framework,"","lucene,framework,testing,apache,index",8,18,0.44
org.apdplat.word.util,TrieTest,test,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",4,4,1.0
org.apdplat.word.vector,Distance,compute,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",6,6,1.0
org.apdplat.word.util,GenericTrie,remove,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",20,20,1.0
org.apdplat.word.util,GenericTrieTest,tearDown,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
org.apdplat.word.dictionary.impl,DictionaryTrieTest,testContains,junit:junit,Testing Frameworks,"testing,junit",12,12,1.0
org.apdplat.word.recognition,StopWord,reload,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",4,4,1.0
org.apdplat.word.analysis,TextSimilarityTest,testSimple,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
org.apdplat.word.util,AutoDetector,"",org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",27,28,0.96
org.apdplat.word.util,AutoDetector,"",redis.clients:jedis,Redis Clients,"redis,database,client",1,28,0.04
org.apdplat.word.solr,ChineseWordTokenizerFactory,create,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",2,2,1.0
org.apdplat.word.tagging,AntonymTagging,"",org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",3,3,1.0
org.apdplat.word.segmentation.impl,FullSegmentation,fullSeg,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",6,6,1.0
org.apdplat.word.corpus,Bigram,getScore,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",4,4,1.0
org.apdplat.word.segmentation,WordRefiner,"",org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",3,3,1.0
org.apdplat.word.segmentation.impl,MaximumMatchingTest,testSeg,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
org.apdplat.word.corpus,CorpusMerge,merge,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",6,6,1.0
org.apdplat.word.dictionary.impl,DictionaryTrie,"",org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",5,5,1.0
org.apdplat.word.segmentation,WordRefiner,reload,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",10,10,1.0
org.apdplat.word.segmentation.impl,MaxNgramScore,dumpShortestPath,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",6,6,1.0
org.apdplat.word.segmentation.impl,MaxNgramScore,dumpDAG,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",6,6,1.0
org.apdplat.word.analysis,TextSimilarity,taggingWeightWithWordFrequency,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",10,10,1.0
org.apdplat.word.recognition,RecognitionTool,main,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",2,2,1.0
org.apdplat.word.segmentation.impl,BidirectionalMinimumMatching,segImpl,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",12,12,1.0
org.apdplat.word.util,AutoDetector,loadAndWatchDir,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",6,6,1.0
org.apdplat.word.util,AutoDetector,watchHttp,redis.clients:jedis,Redis Clients,"redis,database,client",11,21,0.52
org.apdplat.word.util,AutoDetector,watchHttp,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",10,21,0.48
org.apdplat.word.util,GenericTrieTest,setUp,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
org.apdplat.word.util,WordConfTools,reload,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",8,8,1.0
org.apdplat.word.vector,Distance,parseModel,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",6,6,1.0
org.apdplat.word.util,WordConfTools,getBoolean,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",4,4,1.0
org.apdplat.word.analysis,EditDistanceTextSimilarity,scoreImpl,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",12,12,1.0
org.apdplat.word.recognition,StopWord,filterStopWords,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",4,4,1.0
org.apdplat.word.corpus,CorpusTools,"",org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",3,3,1.0
org.apdplat.word.recognition,PersonName,"",org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",3,3,1.0
org.apdplat.word.dictionary,DictionaryTools,removePhraseFromDic,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",4,4,1.0
org.apdplat.word.tagging,SynonymTagging,process,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",16,16,1.0
org.apdplat.word.elasticsearch,ChineseWordTokenizerFactory,create,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,1,1.0
org.apdplat.word,WordSegmenter,showUsage,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",22,22,1.0
org.apdplat.word.analysis,SentenceIdentify,"",org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",5,5,1.0
org.apdplat.word.recognition,Quantifier,"",org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",3,3,1.0
org.apdplat.word.corpus,Bigram,reload,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",8,8,1.0
org.apdplat.word,WordSegmenter,"",org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",3,3,1.0
org.apdplat.word.recognition,RecognitionToolTest,testIsNumber,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
org.apdplat.word.lucene,ChineseWordTokenizer,getToken,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",4,8,0.5
org.apdplat.word.lucene,ChineseWordTokenizer,getToken,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",4,8,0.5
org.apdplat.word.util,DirectoryWatcher,watch,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",24,24,1.0
org.apdplat.word.util,DoubleArrayGenericTrie,toTree,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",10,10,1.0
org.apdplat.word,WordSegmenter,processCommand,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",10,10,1.0
org.apdplat.word.analysis,TextSimilarity,"",org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",3,3,1.0
org.apdplat.word.tagging,PartOfSpeechTagging,"",org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",3,3,1.0
org.apdplat.word.util,GenericTrieTest,testBigram,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
org.apdplat.word.util,WordConfTools,get,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",8,8,1.0
org.apdplat.word,WordFrequencyStatistics,dump,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",8,8,1.0
org.apdplat.word.recognition,PersonName,recognizePersonName,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",4,4,1.0
org.apdplat.word.recognition,Punctuation,"",org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",3,3,1.0
org.apdplat.word.analysis,TextSimilarity,similarScore,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",28,28,1.0
org.apdplat.word.segmentation.impl,AbstractSegmentation,"",org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",3,3,1.0
org.apdplat.word.analysis,TextSimilarity,setSegmentationAlgorithm,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",2,2,1.0
org.apdplat.word.dictionary.impl,DoubleArrayDictionaryTrieTest,testRemove,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
org.apdplat.word.lucene,ChineseWordTokenizer,"",org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",3,13,0.23
org.apdplat.word.lucene,ChineseWordTokenizer,"",org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",10,13,0.77
org.apdplat.word.elasticsearch,ChineseWordAnalyzerProvider,"",org.elasticsearch:elasticsearch,ElasticSearch Clients,"server,elasticsearch,elastic,client,search",6,9,0.67
org.apdplat.word.elasticsearch,ChineseWordAnalyzerProvider,"",org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",3,9,0.33
org.apdplat.word.util,WordConfTools,checkSystemProperties,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",2,2,1.0
org.apdplat.word.util,GenericTrieTest,testClear,junit:junit,Testing Frameworks,"testing,junit",5,5,1.0
org.apdplat.word.lucene,ChineseWordAnalyzer,main,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",6,91,0.07
org.apdplat.word.lucene,ChineseWordAnalyzer,main,org.apache.lucene:lucene-test-framework,"","lucene,framework,testing,apache,index",30,91,0.33
org.apdplat.word.lucene,ChineseWordAnalyzer,main,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",55,91,0.6
org.apdplat.word.lucene,ChineseWordAnalyzerTest,test1,junit:junit,Testing Frameworks,"testing,junit",3,18,0.17
org.apdplat.word.lucene,ChineseWordAnalyzerTest,test1,org.apache.lucene:lucene-test-framework,"","lucene,framework,testing,apache,index",8,18,0.44
org.apdplat.word.lucene,ChineseWordAnalyzerTest,test1,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",7,18,0.39
org.apdplat.word.util,AutoDetector,loadNoneClasspathResource,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",2,2,1.0
org.apdplat.word.analysis,TextSimilarityTest,testBasic,junit:junit,Testing Frameworks,"testing,junit",14,14,1.0
org.apdplat.word.dictionary.impl,DoubleArrayDictionaryTrieTest,testAdd,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
org.apdplat.word.segmentation.impl,BidirectionalMaximumMinimumMatching,segImpl,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",20,20,1.0
org.apdplat.word.tagging,PinyinTagging,"",org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",3,3,1.0
org.apdplat.word.analysis,TextSimilarityTest,testSimHashPlusHammingDistance,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
org.apdplat.word.util,DoubleArrayGenericTrieTest,setUp,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
org.apdplat.word.analysis,HotWord,main,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",2,2,1.0
org.apdplat.word.lucene,ChineseWordAnalyzer,createComponents,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",4,4,1.0
org.apdplat.word.segmentation.impl,MinimalWordCount,dumpDAG,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",6,6,1.0
org.apdplat.word.util,GenericTrieTest,testTrigram,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
org.apdplat.word.corpus,CorpusTools,processBiGram,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",2,2,1.0
org.apdplat.word.corpus,ExtractText,"",org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",3,3,1.0
org.apdplat.word.tagging,SynonymTagging,reload,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",32,32,1.0
org.apdplat.word.util,AutoDetector,load,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",4,4,1.0
org.apdplat.word.elasticsearch,ChineseWordPlugin,getTokenizers,org.elasticsearch:elasticsearch,ElasticSearch Clients,"server,elasticsearch,elastic,client,search",10,10,1.0
org.apdplat.word.corpus,Trigram,"",org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",3,3,1.0
org.apdplat.word.recognition,Punctuation,main,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",14,14,1.0
org.apdplat.word.recognition,RecognitionToolTest,testIsChineseNumber,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
org.apdplat.word.vector,Distance,setTextSimilarity,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",2,2,1.0
org.apdplat.word.recognition,RecognitionTool,isEnglish,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",4,4,1.0
org.apdplat.word.corpus,Evaluation,main,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",8,8,1.0
org.apdplat.word.segmentation.impl,FullSegmentation,toWords,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",8,8,1.0
org.apdplat.word.corpus,Evaluation,"",org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",3,3,1.0
org.apdplat.word.segmentation,WordRefiner,refine,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",20,20,1.0
org.apdplat.word.analysis,HotWord,"",org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",3,3,1.0
org.apdplat.word.analysis,EuclideanDistanceTextSimilarity,scoreImpl,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",6,6,1.0
