groupId,artifactId,version,mcrCategories,mcrTags,downloaded,dlVersIfDiff,jarURL,pathToJAR
org.apache.lucene,lucene-codecs,8.6.0,,"lucene,apache,codec,index",true,,https://repo1.maven.org/maven2/org/apache/lucene/lucene-codecs/8.6.0/lucene-codecs-8.6.0.jar,temp/dependencies/oaqa/FlexNeuART/org/apache/lucene/lucene-codecs/8.6.0/lucene-codecs-8.6.0.jar
net.openhft,koloboke-impl-jdk6-7,0.6.7,,,true,,https://repo1.maven.org/maven2/net/openhft/koloboke-impl-jdk6-7/0.6.7/koloboke-impl-jdk6-7-0.6.7.jar,temp/dependencies/oaqa/FlexNeuART/net/openhft/koloboke-impl-jdk6-7/0.6.7/koloboke-impl-jdk6-7-0.6.7.jar
org.json,json,20160810,JSON Libraries,json,true,,https://repo1.maven.org/maven2/org/json/json/20160810/json-20160810.jar,temp/dependencies/oaqa/FlexNeuART/org/json/json/20160810/json-20160810.jar
org.mongodb,bson,4.2.3,,"mongodb,database,bson",true,,https://repo1.maven.org/maven2/org/mongodb/bson/4.2.3/bson-4.2.3.jar,temp/dependencies/oaqa/FlexNeuART/org/mongodb/bson/4.2.3/bson-4.2.3.jar
commons-cli,commons-cli,1.2,Command Line Parsers,"command-line,cli,parser",true,,https://repo1.maven.org/maven2/commons-cli/commons-cli/1.2/commons-cli-1.2.jar,temp/dependencies/oaqa/FlexNeuART/commons-cli/commons-cli/1.2/commons-cli-1.2.jar
com.googlecode.matrix-toolkits-java,mtj,1.0.2,Vector/Matrix Libraries,"vector,matrix,match,toolkit",true,,https://repo1.maven.org/maven2/com/googlecode/matrix-toolkits-java/mtj/1.0.2/mtj-1.0.2.jar,temp/dependencies/oaqa/FlexNeuART/com/googlecode/matrix-toolkits-java/mtj/1.0.2/mtj-1.0.2.jar
org.htmlparser,htmlparser,2.1,HTML Parsers,"parser,html",true,,https://repo1.maven.org/maven2/org/htmlparser/htmlparser/2.1/htmlparser-2.1.jar,temp/dependencies/oaqa/FlexNeuART/org/htmlparser/htmlparser/2.1/htmlparser-2.1.jar
org.apache.commons,commons-math3,3.5,Math Libraries,"math,apache,commons",true,,https://repo1.maven.org/maven2/org/apache/commons/commons-math3/3.5/commons-math3-3.5.jar,temp/dependencies/oaqa/FlexNeuART/org/apache/commons/commons-math3/3.5/commons-math3-3.5.jar
org.apache.lucene,lucene-analyzers-common,8.6.0,,"lucene,analyzer,apache,index",true,,https://repo1.maven.org/maven2/org/apache/lucene/lucene-analyzers-common/8.6.0/lucene-analyzers-common-8.6.0.jar,temp/dependencies/oaqa/FlexNeuART/org/apache/lucene/lucene-analyzers-common/8.6.0/lucene-analyzers-common-8.6.0.jar
org.slf4j,slf4j-api,1.7.10,Logging Frameworks,"logging,api,slf4j",true,,https://repo1.maven.org/maven2/org/slf4j/slf4j-api/1.7.10/slf4j-api-1.7.10.jar,temp/dependencies/oaqa/FlexNeuART/org/slf4j/slf4j-api/1.7.10/slf4j-api-1.7.10.jar
